Results:

Channel 1:

Potential/V	Current/A
1.234	-2.182e-4
1.233	-2.191e-4
1.232	-2.201e-4
1.231	-2.218e-4
1.230	-2.240e-4
1.229	-2.266e-4
1.228	-2.286e-4
1.227	-2.305e-4
1.226	-2.323e-4
1.225	-2.341e-4
1.224	-2.360e-4
1.223	-2.384e-4
1.222	-2.410e-4
1.221	-2.425e-4
1.220	-2.439e-4
1.219	-2.472e-4
1.218	-2.491e-4
1.217	-2.507e-4
1.216	-2.542e-4
1.215	-2.561e-4
1.214	-2.583e-4
1.213	-2.601e-4
1.212	-2.631e-4
1.211	-2.636e-4
1.210	-2.673e-4
1.209	-2.702e-4
1.208	-2.717e-4
1.207	-2.736e-4
1.206	-2.758e-4
1.205	-2.771e-4
1.204	-2.808e-4
1.203	-2.830e-4
1.202	-2.875e-4
1.201	-2.899e-4
